CÄCILIE;LUCIE;2
CÄCILIE;MADAME SOMMER;1
CÄCILIE;FERNANDO;3
CÄCILIE;STELLA;3
CÄCILIE;VERWALTER;1
DER JUNGE;POSTMEISTERIN;1
DER JUNGE;LUCIE;1
DER JUNGE;MADAME SOMMER;1
DER JUNGE;POSTILLION;1
DER JUNGE;FERNANDO;1
LUCIE;POSTMEISTERIN;1
LUCIE;MADAME SOMMER;3
LUCIE;POSTILLION;1
LUCIE;STELLA;3
LUCIE;VERWALTER;1
MADAME SOMMER;POSTMEISTERIN;1
MADAME SOMMER;POSTILLION;1
MADAME SOMMER;STELLA;2
MADAME SOMMER;VERWALTER;1
POSTILLION;POSTMEISTERIN;1
ANNCHEN;CÄCILIE;1
ANNCHEN;POSTMEISTERIN;1
ANNCHEN;DER JUNGE;1
ANNCHEN;LUCIE;2
ANNCHEN;MADAME SOMMER;1
ANNCHEN;POSTILLION;1
ANNCHEN;BEDIENTER;1
ANNCHEN;FERNANDO;2
ANNCHEN;STELLA;1
BEDIENTER;CÄCILIE;2
BEDIENTER;POSTMEISTERIN;1
BEDIENTER;DER JUNGE;1
BEDIENTER;LUCIE;3
BEDIENTER;MADAME SOMMER;3
BEDIENTER;POSTILLION;1
BEDIENTER;FERNANDO;3
BEDIENTER;STELLA;3
BEDIENTER;VERWALTER;1
FERNANDO;POSTMEISTERIN;1
FERNANDO;LUCIE;3
FERNANDO;MADAME SOMMER;2
FERNANDO;POSTILLION;1
FERNANDO;STELLA;3
FERNANDO;VERWALTER;1
STELLA;VERWALTER;1
