STEINBURG;WAGNER;1
WAGNER;WILHELM;5
FRITZ;WAGNER;9
FRITZ;MAD;5
FRITZ;SOPHIE;5
FRITZ;SIVERS;2
FRITZ;MALLDORF;1
MAD;STEINBURG;1
MAD;WAGNER;22
MAD;SOPHIE;8
MAD;WILHELM;5
MAD;SIVERS;10
MAD;MALLDORF;2
SOPHIE;STEINBURG;1
SOPHIE;WAGNER;10
SOPHIE;WILHELM;2
CHARLOTTE;WAGNER;7
CHARLOTTE;MAD;7
CHARLOTTE;SOPHIE;4
CHARLOTTE;WILHELM;6
CHARLOTTE;SIVERS;3
CHARLOTTE;MALLDORF;3
SIVERS;STEINBURG;1
SIVERS;WAGNER;10
SIVERS;SOPHIE;7
SIVERS;WILHELM;3
MALLDORF;WAGNER;3
MALLDORF;SOPHIE;1
KAUFMANNSDIENER;MAD;1
DIENSTMÄDCHEN;WAGNER;1
DIENSTMÄDCHEN;FRITZ;1
DIENSTMÄDCHEN;MAD;1
DIENSTMÄDCHEN;SOPHIE;1
DIENSTMÄDCHEN;SIVERS;1
GERICHTSDIENER;WAGNER;1
GERICHTSDIENER;MAD;1
GERICHTSDIENER;SOPHIE;1
GERICHTSDIENER;SIVERS;1
